source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000245,10966,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Uman USSR,48.75,30.22,218,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10967,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kirovo USSR (Kirovograd),48.52,32.27,123,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10968,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Dnepropetrovsk USSR,48.55,35.1,61,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10970,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Voroshilovgrad USSR (Lugansk),48.58,39.27,61,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10974,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Melitopol USSR,46.83,35.37,39,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10975,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Odessa USSR,46.48,30.73,65,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10977,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kherson USSR,46.67,32.62,49,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10979,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Genichesk USSR,46.17,34.82,14,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10980,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berdyansk USSR (Osipenko),46.75,36.78,2,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10981,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Mariupol USSR (Zhdanov),47.1,37.55,64,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10982,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Simferopol USSR (Sarabuz),44.95,34.13,249,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10983,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tarkhankut USSR,45.35,32.5,3,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10984,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ay-Petri USSR,44.45,34.07,1179,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10985,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Eisk USSR (Bisk),46.72,38.27,3,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10988,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sevastopol USSR,44.62,33.53,7,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10990,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Feodosiia USSR,45.03,35.38,7,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10991,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kerch USSR,45.37,36.48,3,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10993,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Novorossisk USSR,44.73,37.82,36,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10994,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tuapse USSR,44.1,39.07,78,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10995,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sochi USSR,43.63,39.75,170,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10997,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sukhimi USSR,42.98,40.97,7,,Georgia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10998,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Poti USSR,42.15,41.65,3,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,10999,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Batumi USSR,41.65,41.63,3,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,18828,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Matotskin Shar USSR,73.27,56.4,17,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,18831,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ostrov Uedineniia USSR,77.55,82.2,10,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,18931,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bezenchuk USSR,53,49.42,36,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20000,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rostov Na Donu USSR,47.22,39.72,48,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20001,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Teberda USSR (Tebe-Da),43.47,41.75,1327,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20004,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kotenlikovo USSR,47.65,43.17,49,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20009,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pivnoe USSR,45.92,43.33,67,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20011,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Krasnodar USSR,45.03,39.15,35,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20012,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Armavir USSR,44.98,41.12,212,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20015,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Piatigorak USSR,44.05,42.08,573,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20019,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ordzhonikidze USSR (Vladikavkaz),43.05,44.65,667,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20021,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Borzhomi USSR,41.83,43.4,792,,Georgia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20022,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tiflis USSR (Tbilisi),41.72,44.8,409,,Georgia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20023,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kutaisi USSR,42.27,42.63,116,,Georgia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20026,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gudauri USSR,42.47,44.48,2199,,Georgia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20027,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Erivan USSR,40.13,44.47,907,,Armenia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20030,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Buguruslan USSR,53.65,52.43,81,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20032,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Baku USSR,40.35,49.83,-10,,Azerbaijan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20033,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gandzha Chai USSR,40.9,46.47,91,,Azerbaijan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20034,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Lenkoran USSR,38.73,48.83,-10,,Azerbaijan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20035,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Astara USSR,38.45,48.88,-21,,Azerbaijan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20036,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pahlevi Iran,37.47,49.47,-14,,Iran,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20038,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gasan-Kuli USSR,37.47,53.67,-21,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20040,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Krasnovodsk USSR,40,53,-7,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20042,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Fort Shevchenko USSR (Fort Aleksandrovsk),44.55,50.25,-22,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20043,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Zhilaia Kosa USSR,46.75,53.18,-28,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20044,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gurev USSR,47.07,51.92,-21,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20047,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Makhach-Kala USSR,43,47.5,35,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20049,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Astrakhan USSR,46.35,48.03,-24,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20050,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Iashkul USSR,46.2,45.35,-7,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20052,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Mare-Sale USSR,69.72,66.8,17,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20053,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Novy-Port USSR,67.7,72.95,3,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20054,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sale-Khard USSR (Obdorsk),66.53,66.6,35,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20055,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berezov USSR,63.93,65.07,39,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20058,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Samarovo USSR,60.97,69.07,128,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20059,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Surgut USSR,61.25,73.4,39,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20060,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tobolsk USSR,58.2,68.23,99,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20061,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Cherdyn USSR,60.4,56.52,163,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20062,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bogoslovak USSR,59.75,60.02,196,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20064,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Perm USSR (Molotov),58.02,56.27,167,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20069,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tiumen USSR,57.17,65.53,79,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20072,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sverdlovsk USSR,56.73,60.63,288,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20077,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Chelyabinsk USSR,55.15,61.32,227,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20078,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kurgan USSR,55.45,65.32,72,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20079,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ufa USSR,54.72,55.93,174,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20082,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Verkne-Uralsk USSR,53.87,59.2,420,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20083,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Magnitogorsk USSR,53.37,59.05,381,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20084,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Orenburg USSR (Chkalov),51.75,55.1,107,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20086,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kustany USSR,53.22,63.45,168,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20087,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Uralsk USSR,51.2,51.37,37,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20088,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kalmukov USSR,49.03,51.83,20,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20090,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Aktyubinsk USSR,50.23,57.23,220,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20091,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Irgiz USSR,48.62,61.27,127,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20092,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Turgai USSR,49.63,63.5,121,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20094,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Uil USSR,49.07,54.68,89,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20095,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Emba USSR,46.97,55.32,35,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20096,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Chelkar USSR,47.85,59.6,173,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20097,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Karsakpai USSR,47.93,66.75,485,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20099,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kazalinsk USSR,45.77,62.12,67,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20101,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kzyl-Orda USSR,44.85,65.45,128,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20102,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Mointy USSR,47.2,73.35,736,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20104,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Turkestan USSR,43.3,68.28,21,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20107,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Alma-Ata USSR,43.25,76.92,842,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20111,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Petropavlovsk USSR,54.88,69.12,135,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20113,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kokchetav USSR,53.27,69.38,209,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20115,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pavlodar USSR,52.28,76.95,127,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20117,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Akmolinsk USSR,51.17,71.43,352,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20118,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Semipalatinsk USSR,50.4,80.22,202,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20120,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Karkaralinsk USSR,49.42,75.47,872,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20124,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Burly Tiube USSR,46.6,73.1,351,,Kazakhstan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20128,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Chimbai USSR,42.93,59.77,67,,Uzbekistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20131,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kushka USSR,35.28,62.35,626,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20132,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kizyl-Arvat USSR,38.97,56.28,71,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20134,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rapetek USSR (Repetek),38.57,63.18,185,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20135,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ashkhabad USSR,38,58.3,253,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
1000245,20136,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bairam-Ali USSR,37.62,62.18,241,,Turkmenistan,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1931,1938,1931,1938,1931,1938
